time_step,road_segment_id,local_car_density,average_speed_kmph,brake_events,phantom_jam_flag
12735,14,22,109.27,2,0
12736,16,34,44.27,2,0
12737,43,33,110.29,4,0
12738,9,9,54.29,3,0
12739,10,3,79.75,2,0
12740,17,2,56.66,4,0
12741,12,4,57.04,2,0
12742,6,16,70.13,0,0
12743,19,33,49.15,1,0
12744,43,9,97.2,0,0
12745,41,40,79.7,4,0
12746,29,38,85.87,1,0
12747,6,18,35.41,3,0
12748,25,16,116.65,4,0
12749,24,8,82.62,3,0
12750,25,23,31.69,3,0
12751,16,36,92.55,2,0
12752,16,3,29.11,2,0
12753,6,15,16.97,1,0
12754,37,38,68.03,1,0
12755,21,33,70.89,2,0
12756,4,18,30.79,1,0
12757,34,23,48.32,0,0
12758,28,43,114.03,4,0
12759,38,3,41.35,0,0
12760,41,30,27.11,4,0
12761,28,45,119.18,2,0
12762,17,17,43.25,0,0
12763,14,32,84.83,3,0
12764,7,46,35.47,0,0
12765,22,7,70.51,1,0
12766,1,39,52.49,0,0
12767,29,14,115.77,2,0
12768,31,15,57.61,2,0
12769,30,44,74.26,1,0
12770,15,12,113.92,4,0
12771,18,8,118.82,1,0
12772,35,16,21.18,4,0
12773,30,41,101.78,2,0
12774,34,34,52.03,2,0
12775,42,46,75.43,4,0
12776,11,24,51.26,0,0
12777,27,29,54.12,0,0
12778,24,16,27.47,1,0
12779,35,5,73.0,2,0
12780,39,5,70.14,0,0
12781,8,30,30.83,2,0
12782,18,5,69.59,1,0
12783,13,43,117.04,3,0
12784,45,13,88.58,2,0
12785,24,35,62.91,3,0
12786,23,49,110.77,2,0
12787,12,25,73.28,4,0
12788,49,14,24.86,3,0
12789,30,44,70.23,4,0
12790,31,46,29.91,4,1
12791,28,26,94.43,1,0
12792,22,18,116.39,1,0
12793,44,20,49.69,0,0
12794,28,34,57.84,3,0
12795,13,7,56.36,0,0
12796,25,47,41.38,3,0
12797,44,10,97.36,1,0
12798,46,15,77.95,1,0
12799,7,17,17.05,1,0
12800,45,11,102.27,3,0
12801,6,34,30.58,1,1
12802,24,27,117.71,0,0
12803,19,21,51.43,4,0
12804,19,31,77.81,3,0
12805,36,4,18.56,4,0
12806,9,41,47.91,0,0
12807,48,49,98.26,2,0
12808,36,17,62.49,1,0
12809,38,49,109.51,0,0
12810,40,48,73.27,2,0
12811,29,20,112.14,3,0
12812,24,25,118.09,0,0
12813,48,40,59.93,3,0
12814,5,23,72.17,4,0
12815,42,15,101.84,4,0
12816,45,33,34.37,3,1
12817,26,19,104.78,4,0
12818,14,15,75.11,4,0
12819,39,41,89.81,1,0
12820,29,5,18.78,3,0
12821,6,16,94.28,3,0
12822,7,45,44.19,2,0
12823,37,48,98.58,1,0
12824,18,32,66.01,0,0
12825,23,22,40.21,1,0
12826,44,43,114.8,0,0
12827,38,32,94.16,3,0
12828,1,13,118.43,1,0
12829,4,38,50.09,2,0
12830,44,26,81.41,4,0
12831,47,17,77.27,0,0
12832,35,5,85.63,4,0
12833,23,49,14.21,3,1
12834,27,33,42.09,3,0
12835,26,27,110.03,3,0
12836,8,5,56.62,4,0
12837,43,37,115.67,3,0
12838,16,7,33.49,3,0
12839,41,48,119.72,4,0
12840,3,18,86.73,3,0
12841,32,31,95.4,0,0
12842,5,6,53.65,1,0
12843,20,2,109.77,0,0
12844,14,13,70.0,3,0
12845,32,42,84.9,3,0
12846,26,11,20.43,3,0
12847,47,26,79.48,3,0
12848,6,21,106.7,4,0
12849,36,2,29.61,1,0
12850,40,40,91.15,4,0
12851,5,20,12.79,4,0
12852,13,17,111.88,3,0
12853,32,16,118.12,0,0
12854,16,42,48.96,0,0
12855,1,5,21.78,2,0
12856,13,14,82.44,1,0
12857,11,24,13.28,2,0
12858,8,4,63.07,4,0
12859,25,48,39.9,2,1
12860,40,24,62.07,2,0
12861,32,47,12.01,2,1
12862,24,9,15.68,1,0
12863,28,3,11.76,0,0
12864,14,9,78.1,0,0
12865,45,18,71.61,2,0
12866,3,36,35.65,1,1
12867,36,19,81.13,0,0
12868,27,24,107.26,3,0
12869,20,4,40.51,0,0
12870,47,9,101.52,0,0
12871,15,33,82.88,1,0
12872,27,1,13.72,1,0
12873,45,35,51.27,0,0
12874,41,10,65.85,3,0
12875,28,12,90.49,3,0
12876,25,18,41.58,2,0
12877,42,14,118.1,2,0
12878,44,10,85.3,0,0
12879,46,10,51.01,0,0
12880,33,18,20.67,0,0
12881,46,24,29.95,3,0
12882,14,1,63.64,4,0
12883,8,30,64.42,2,0
12884,48,15,94.45,2,0
12885,14,8,89.88,4,0
12886,1,35,32.14,0,0
12887,16,18,75.45,2,0
12888,18,41,12.27,3,1
12889,7,16,53.84,4,0
12890,15,21,94.05,3,0
12891,24,15,53.95,0,0
12892,49,5,101.92,2,0
12893,13,45,117.38,3,0
12894,9,7,76.79,4,0
12895,15,48,25.95,0,0
12896,35,7,51.76,2,0
12897,24,27,11.04,2,0
12898,33,25,76.3,0,0
12899,16,22,100.37,0,0
12900,8,48,79.29,0,0
12901,29,13,96.47,3,0
12902,23,17,97.99,1,0
12903,45,41,103.61,2,0
12904,31,44,39.33,3,1
12905,40,13,105.84,4,0
12906,49,26,81.95,2,0
12907,14,9,41.87,1,0
12908,30,5,118.6,4,0
12909,39,39,114.52,2,0
12910,27,33,73.19,1,0
12911,47,4,102.75,0,0
12912,16,28,38.76,1,0
12913,6,26,55.76,2,0
12914,33,4,30.24,1,0
12915,44,16,67.21,2,0
12916,18,37,64.56,2,0
12917,16,22,33.41,1,0
12918,12,36,84.01,1,0
12919,20,38,22.96,4,1
12920,45,35,16.79,4,1
12921,40,25,52.34,3,0
12922,29,8,55.08,2,0
12923,30,17,45.17,4,0
12924,26,18,38.37,3,0
12925,22,12,47.27,2,0
12926,33,33,27.97,3,1
12927,39,23,54.38,4,0
12928,47,12,109.51,3,0
12929,29,11,34.69,1,0
12930,22,13,85.29,3,0
12931,45,35,25.6,0,0
12932,13,27,48.93,0,0
12933,9,25,45.33,3,0
12934,24,40,113.07,0,0
12935,15,3,57.08,3,0
12936,36,49,85.95,3,0
12937,13,25,76.27,3,0
12938,27,45,25.51,0,0
12939,44,10,113.35,2,0
12940,37,17,48.05,3,0
12941,7,3,14.92,3,0
12942,8,45,43.05,1,0
12943,37,22,46.92,1,0
12944,41,38,20.2,4,1
12945,14,14,78.2,0,0
12946,12,27,48.14,2,0
12947,36,42,79.2,3,0
12948,40,20,10.74,3,0
12949,17,48,118.03,0,0
12950,40,18,28.76,4,0
12951,29,13,82.53,4,0
12952,27,42,88.74,1,0
12953,1,6,28.88,0,0
12954,34,10,22.29,4,0
12955,4,37,26.78,4,1
12956,24,29,37.15,2,0
12957,21,6,28.51,1,0
12958,33,39,84.14,1,0
12959,7,11,56.29,1,0
12960,1,48,69.16,4,0
12961,41,25,15.21,3,0
12962,3,44,104.74,4,0
12963,44,44,28.76,4,1
12964,15,30,49.62,0,0
12965,31,20,17.91,1,0
12966,16,37,25.05,1,1
12967,10,16,83.24,2,0
12968,29,31,86.18,1,0
12969,6,29,84.47,4,0
12970,29,6,70.74,0,0
12971,17,29,114.78,2,0
12972,22,32,65.79,4,0
12973,24,9,59.44,4,0
12974,17,37,37.23,2,1
12975,21,23,20.87,4,0
12976,11,16,70.3,4,0
12977,7,18,44.64,0,0
12978,42,19,67.64,0,0
12979,39,44,32.67,0,0
12980,5,2,102.2,1,0
12981,44,10,119.97,2,0
12982,48,12,45.46,0,0
12983,21,46,102.66,4,0
12984,18,18,106.03,1,0
12985,35,19,119.57,2,0
12986,20,38,47.7,0,0
12987,15,37,93.16,0,0
12988,5,27,35.17,2,0
12989,13,48,78.73,0,0
12990,12,14,87.53,2,0
12991,21,45,91.52,2,0
12992,37,34,32.79,4,1
12993,6,2,103.36,2,0
12994,7,44,56.31,3,0
12995,26,33,33.8,0,0
12996,42,19,69.68,4,0
12997,48,27,104.97,1,0
12998,8,48,116.38,3,0
12999,9,30,92.3,2,0
13000,27,7,10.62,1,0
13001,4,27,24.82,1,0
13002,21,21,18.39,1,0
13003,31,7,21.13,1,0
13004,21,48,52.13,4,0
13005,40,25,47.23,4,0
13006,25,38,22.51,1,1
13007,39,18,107.05,3,0
13008,15,33,77.7,0,0
13009,35,33,97.61,0,0
13010,49,32,50.87,4,0
13011,43,25,55.13,3,0
13012,41,14,44.94,3,0
13013,37,38,58.23,2,0
13014,42,38,77.14,4,0
13015,47,4,64.23,3,0
13016,28,44,102.17,3,0
13017,14,18,109.02,0,0
13018,4,10,61.67,3,0
13019,20,35,36.37,3,1
13020,34,35,113.97,1,0
13021,12,40,90.85,0,0
13022,33,23,80.41,0,0
13023,24,25,92.0,1,0
13024,20,1,18.36,0,0
13025,5,18,17.44,2,0
13026,38,15,26.84,2,0
13027,30,25,26.22,4,0
13028,24,32,56.27,0,0
13029,43,20,27.31,0,0
13030,40,17,104.0,2,0
13031,7,11,73.59,4,0
13032,36,13,50.51,4,0
13033,38,25,17.66,2,0
13034,16,20,75.01,2,0
13035,15,25,22.82,1,0
13036,46,42,91.75,4,0
13037,23,45,98.3,4,0
13038,12,49,69.84,1,0
13039,29,31,26.46,2,1
13040,44,1,96.55,1,0
13041,48,16,43.86,1,0
13042,15,48,34.49,3,1
13043,29,28,61.76,4,0
13044,45,21,111.49,2,0
13045,43,30,42.71,3,0
13046,49,3,109.61,3,0
13047,21,34,15.9,3,1
13048,15,6,19.19,2,0
13049,14,43,86.84,1,0
13050,42,29,30.97,2,0
13051,44,3,44.83,4,0
13052,16,33,25.0,4,1
13053,15,11,46.55,1,0
13054,42,45,40.85,2,0
13055,4,5,91.0,1,0
13056,27,32,87.22,1,0
13057,23,47,115.04,2,0
13058,29,18,89.69,4,0
13059,41,47,86.43,2,0
13060,9,20,86.36,4,0
13061,43,39,107.13,0,0
13062,43,49,42.59,0,0
13063,7,40,43.01,0,0
13064,42,28,91.53,3,0
13065,4,13,35.16,4,0
13066,5,26,110.32,4,0
13067,5,16,68.83,2,0
13068,11,25,43.01,4,0
13069,41,10,95.37,2,0
13070,28,29,44.36,3,0
13071,16,46,115.96,2,0
13072,41,38,118.13,0,0
13073,30,20,83.35,2,0
13074,4,26,22.5,2,0
13075,2,32,38.95,2,1
13076,46,39,66.7,4,0
13077,3,38,103.66,1,0
13078,21,49,30.34,1,1
13079,6,24,21.48,1,0
13080,43,31,18.19,4,1
13081,18,40,65.77,0,0
13082,44,12,107.32,1,0
13083,5,36,14.66,1,1
13084,9,10,33.36,3,0
13085,20,6,86.26,3,0
13086,28,7,100.84,0,0
13087,26,31,98.81,2,0
13088,18,27,96.36,2,0
13089,19,8,24.28,3,0
13090,3,3,53.7,3,0
13091,9,40,118.32,0,0
13092,36,47,118.78,0,0
13093,31,21,76.27,4,0
13094,49,1,88.02,2,0
13095,17,45,114.64,4,0
13096,23,15,59.49,1,0
13097,34,7,25.06,0,0
13098,41,15,83.58,2,0
13099,41,25,115.61,2,0
13100,5,3,86.69,4,0
13101,15,30,98.37,3,0
13102,47,14,56.5,3,0
13103,3,4,20.61,0,0
13104,19,36,28.58,3,1
13105,28,3,118.09,1,0
13106,3,5,64.25,2,0
13107,38,25,11.32,3,0
13108,4,31,115.09,0,0
13109,24,11,64.76,1,0
13110,31,8,101.99,4,0
13111,45,26,70.33,4,0
13112,45,2,21.19,1,0
13113,11,28,77.71,0,0
13114,37,48,119.71,4,0
13115,1,10,13.82,2,0
13116,9,39,102.6,2,0
13117,17,37,35.9,0,0
13118,1,39,53.33,0,0
13119,3,21,51.0,2,0
13120,47,28,108.87,0,0
13121,26,38,65.49,1,0
13122,31,33,59.19,0,0
13123,26,11,99.98,2,0
13124,23,45,15.38,3,1
13125,30,44,19.51,0,0
13126,10,1,12.39,4,0
13127,8,47,85.68,1,0
13128,44,33,67.82,1,0
13129,25,3,106.36,1,0
13130,22,26,64.84,4,0
13131,15,15,34.4,4,0
13132,41,41,98.57,1,0
13133,10,14,42.38,1,0
13134,20,23,112.93,1,0
13135,41,8,37.55,0,0
13136,47,36,28.45,4,1
13137,23,20,64.27,2,0
13138,1,6,15.56,0,0
13139,2,33,14.01,2,1
13140,19,28,64.56,0,0
13141,14,38,33.66,0,0
13142,8,30,11.03,2,0
13143,38,46,42.57,1,0
13144,12,43,62.51,2,0
13145,26,17,53.37,3,0
13146,27,9,24.9,4,0
13147,29,28,73.76,3,0
13148,15,7,88.14,0,0
13149,46,46,84.31,2,0
13150,1,28,53.31,1,0
13151,43,17,25.14,1,0
13152,28,40,64.94,3,0
13153,3,48,107.95,3,0
13154,18,44,61.56,0,0
13155,34,44,31.52,4,1
13156,32,5,20.24,0,0
13157,29,5,113.83,1,0
13158,25,14,91.73,2,0
13159,26,6,44.43,3,0
13160,39,7,42.49,1,0
13161,8,17,108.47,0,0
13162,19,9,29.53,4,0
13163,47,31,68.85,2,0
13164,42,22,88.49,4,0
13165,22,45,53.6,0,0
13166,29,9,14.39,0,0
13167,33,16,35.05,1,0
13168,38,36,109.2,2,0
13169,45,34,67.54,0,0
13170,46,45,99.7,1,0
13171,35,13,71.13,0,0
13172,43,19,113.8,1,0
13173,3,12,110.0,4,0
13174,19,36,63.12,1,0
13175,10,10,45.01,4,0
13176,27,16,76.18,3,0
13177,15,28,84.24,0,0
13178,11,19,64.82,3,0
13179,47,40,100.45,2,0
13180,26,6,30.17,3,0
13181,24,4,46.79,1,0
13182,13,30,85.5,1,0
13183,32,39,37.14,2,1
13184,37,31,58.38,2,0
13185,4,46,116.01,0,0
13186,13,27,78.85,1,0
13187,9,45,114.4,2,0
13188,49,21,89.47,3,0
13189,34,37,89.71,1,0
13190,37,9,75.1,2,0
13191,48,35,25.64,0,0
13192,7,42,67.17,4,0
13193,1,47,37.79,1,1
13194,12,21,119.85,1,0
13195,21,17,39.37,1,0
13196,11,24,35.38,1,0
13197,44,31,78.63,4,0
13198,44,6,66.2,4,0
13199,44,35,12.35,0,0
13200,14,37,24.25,1,1
13201,34,13,99.21,2,0
13202,34,25,63.21,3,0
13203,25,32,26.06,1,1
13204,4,1,61.18,4,0
13205,26,49,37.85,0,0
13206,16,35,34.6,1,1
13207,10,19,115.35,0,0
13208,45,12,49.82,2,0
13209,2,40,15.11,2,1
13210,35,40,116.74,2,0
13211,19,47,97.43,2,0
13212,6,43,37.99,3,1
13213,19,20,54.98,0,0
13214,8,33,104.85,1,0
13215,14,29,49.32,3,0
13216,10,16,72.41,1,0
13217,3,14,68.83,4,0
13218,38,7,54.14,3,0
13219,29,6,80.35,3,0
13220,15,21,62.06,4,0
13221,23,36,12.34,3,1
13222,23,22,99.58,0,0
13223,18,40,22.45,2,1
13224,46,19,61.05,1,0
13225,19,25,73.79,4,0
13226,28,3,87.61,2,0
13227,26,36,55.19,3,0
13228,10,45,90.91,0,0
13229,47,34,24.45,3,1
13230,4,11,81.88,4,0
13231,2,48,100.9,3,0
13232,3,42,107.84,0,0
13233,7,47,73.75,3,0
13234,16,27,44.42,3,0
13235,31,42,27.97,3,1
13236,10,2,48.01,3,0
13237,19,6,69.4,0,0
13238,28,46,31.6,1,1
13239,17,2,114.78,2,0
13240,28,42,108.68,4,0
13241,19,17,13.63,1,0
13242,37,40,71.82,0,0
13243,23,48,96.82,4,0
13244,20,14,36.99,4,0
13245,13,10,67.63,3,0
13246,13,45,54.66,2,0
13247,43,33,31.62,2,1
13248,11,42,77.62,0,0
13249,48,12,119.31,1,0
13250,15,32,50.18,3,0
13251,17,49,70.76,2,0
13252,28,24,46.06,3,0
13253,19,14,106.46,1,0
13254,4,5,105.11,4,0
13255,22,5,29.67,1,0
13256,22,47,108.99,4,0
13257,37,32,26.67,1,1
13258,39,45,20.5,3,1
13259,34,49,81.82,1,0
13260,33,33,52.45,2,0
13261,44,46,68.38,2,0
13262,42,4,81.78,0,0
13263,40,30,15.81,2,0
13264,33,41,42.22,2,0
13265,12,17,60.7,4,0
13266,2,3,39.32,3,0
13267,28,13,15.39,3,0
13268,10,44,19.53,4,1
13269,22,48,98.19,2,0
13270,17,36,110.25,1,0
13271,26,18,26.75,4,0
13272,3,23,37.42,3,0
13273,7,35,81.75,0,0
13274,44,49,114.97,3,0
13275,8,33,42.95,1,0
13276,20,36,104.07,3,0
13277,12,17,65.66,4,0
13278,35,39,115.22,0,0
13279,17,34,24.99,3,1
13280,28,12,117.1,4,0
13281,41,5,58.51,4,0
13282,10,48,114.82,4,0
13283,22,40,60.46,0,0
13284,38,27,68.31,4,0
13285,33,40,98.53,0,0
13286,22,13,89.49,1,0
13287,44,26,78.16,1,0
13288,37,14,55.87,1,0
13289,13,32,97.17,4,0
13290,27,11,114.31,0,0
13291,15,38,11.08,1,1
13292,22,16,74.66,2,0
13293,30,22,105.26,1,0
13294,43,47,81.84,4,0
13295,40,16,98.09,2,0
13296,37,13,108.46,3,0
13297,34,12,92.6,2,0
13298,44,18,88.87,3,0
13299,34,29,116.12,2,0
13300,48,18,105.01,0,0
13301,35,46,99.69,2,0
13302,42,2,19.5,1,0
13303,19,2,36.29,3,0
13304,8,3,71.24,3,0
13305,39,29,88.05,1,0
13306,33,8,43.35,0,0
13307,44,11,20.27,2,0
13308,28,12,44.22,0,0
13309,37,32,94.81,1,0
13310,48,4,106.51,2,0
13311,25,9,110.42,1,0
13312,36,24,51.68,3,0
13313,17,49,50.98,3,0
13314,24,16,54.74,3,0
13315,21,17,51.34,4,0
13316,2,47,83.28,4,0
13317,31,22,49.42,3,0
13318,44,7,12.24,4,0
13319,33,10,58.29,4,0
13320,30,29,34.66,1,0
13321,12,36,13.17,2,1
13322,44,24,61.79,3,0
13323,12,46,32.66,4,1
13324,49,14,59.8,1,0
13325,24,14,40.55,1,0
13326,24,25,76.41,2,0
13327,11,46,119.0,1,0
13328,13,22,70.2,0,0
13329,27,47,81.16,0,0
13330,8,23,111.12,3,0
13331,10,32,51.14,2,0
13332,8,26,28.32,0,0
13333,20,27,41.11,2,0
13334,8,45,54.31,3,0
13335,9,12,80.95,1,0
13336,7,19,10.5,1,0
13337,14,19,103.87,1,0
13338,28,34,18.37,0,0
13339,2,32,109.07,2,0
13340,43,29,114.44,0,0
13341,8,21,118.91,4,0
13342,13,35,99.05,2,0
13343,21,42,25.6,3,1
13344,47,5,87.68,0,0
13345,28,12,32.37,1,0
13346,35,7,108.68,1,0
13347,23,41,44.83,1,0
13348,46,2,45.95,0,0
13349,15,25,110.94,0,0
13350,2,10,11.46,1,0
13351,12,38,31.34,1,1
13352,36,44,56.41,1,0
13353,3,6,87.08,4,0
13354,5,27,81.23,0,0
13355,3,35,83.64,1,0
13356,47,10,106.8,3,0
13357,19,9,23.31,1,0
13358,2,20,67.44,0,0
13359,44,37,89.8,3,0
13360,37,35,79.97,0,0
13361,17,37,59.31,0,0
13362,14,40,11.88,0,0
13363,28,8,16.65,2,0
13364,27,46,23.08,3,1
13365,10,31,47.76,4,0
13366,3,49,22.94,4,1
13367,36,43,56.87,2,0
13368,38,16,29.65,0,0
13369,25,28,95.71,4,0
13370,22,6,105.86,3,0
13371,48,32,52.86,1,0
13372,39,28,66.25,3,0
13373,47,11,114.88,0,0
13374,30,42,68.91,3,0
13375,21,23,119.46,0,0
13376,30,30,25.63,3,0
13377,28,9,104.84,2,0
13378,31,28,64.69,3,0
13379,26,24,12.5,4,0
13380,43,28,116.94,1,0
13381,22,24,116.16,2,0
13382,21,15,52.16,3,0
13383,1,39,114.96,0,0
13384,37,33,25.51,2,1
13385,13,47,84.81,4,0
13386,21,34,31.11,1,1
13387,46,22,37.13,1,0
13388,9,29,95.73,3,0
13389,17,34,51.51,4,0
13390,47,42,10.78,4,1
13391,21,47,55.57,1,0
13392,31,10,35.09,1,0
13393,39,45,85.17,4,0
13394,22,30,31.39,1,0
13395,12,11,102.65,0,0
13396,6,34,39.38,1,1
13397,16,21,53.23,0,0
13398,26,13,42.78,1,0
13399,5,25,80.83,2,0
13400,9,21,21.13,2,0
13401,46,1,62.59,2,0
13402,40,5,46.79,0,0
13403,14,22,107.26,0,0
13404,44,7,18.08,3,0
13405,42,13,101.27,3,0
13406,30,45,28.44,1,1
13407,26,23,19.74,0,0
13408,45,21,32.26,2,0
13409,29,6,21.29,2,0
13410,19,20,67.31,2,0
13411,47,12,118.7,1,0
13412,8,40,13.78,0,0
13413,23,9,60.72,1,0
13414,42,28,52.47,4,0
13415,35,11,47.36,4,0
13416,31,32,46.5,3,0
13417,35,11,108.45,0,0
13418,32,24,12.09,2,0
13419,5,15,95.24,0,0
13420,16,41,37.82,3,1
13421,17,35,52.16,2,0
13422,32,17,56.22,1,0
13423,38,25,43.52,2,0
13424,32,49,20.29,4,1
13425,20,35,22.58,1,1
13426,48,19,42.79,2,0
13427,2,41,100.4,1,0
13428,20,31,24.81,4,1
13429,47,17,91.69,4,0
13430,18,23,41.78,0,0
13431,1,47,107.18,4,0
13432,29,1,57.12,4,0
13433,29,10,28.89,4,0
13434,19,8,118.44,3,0
13435,44,42,29.43,4,1
13436,40,26,72.44,0,0
13437,6,34,72.62,1,0
13438,44,19,51.01,3,0
13439,39,14,114.66,1,0
13440,46,8,102.83,1,0
13441,8,1,101.28,0,0
13442,24,48,117.16,3,0
13443,20,25,60.28,2,0
13444,14,24,20.69,4,0
13445,5,47,94.2,1,0
13446,41,20,51.89,1,0
13447,40,30,30.94,0,0
13448,34,5,63.16,0,0
13449,16,3,111.83,0,0
13450,45,32,28.85,3,1
13451,7,17,103.36,4,0
13452,16,42,56.0,3,0
13453,7,5,25.05,0,0
13454,27,11,103.32,0,0
13455,14,38,116.66,1,0
13456,14,4,42.04,3,0
13457,44,39,43.39,3,0
13458,33,19,52.96,4,0
13459,33,39,99.55,3,0
13460,44,46,11.15,4,1
13461,20,49,34.64,2,1
13462,47,23,87.65,4,0
13463,36,17,54.62,0,0
13464,7,13,46.33,2,0
13465,32,27,105.95,1,0
13466,48,1,110.91,1,0
13467,3,2,114.28,1,0
13468,39,18,39.98,0,0
13469,29,36,110.38,1,0
13470,24,45,91.07,4,0
13471,22,33,26.96,0,0
13472,6,36,77.13,3,0
13473,48,2,12.9,0,0
13474,24,4,87.92,0,0
13475,40,16,90.69,3,0
13476,23,4,96.83,4,0
13477,38,9,28.98,2,0
13478,10,49,79.11,3,0
13479,16,21,29.67,0,0
13480,11,23,114.13,1,0
13481,32,2,84.25,3,0
13482,45,3,20.49,3,0
13483,6,23,30.57,2,0
13484,24,26,82.98,0,0
13485,33,47,62.43,1,0
13486,12,7,90.99,1,0
13487,27,36,40.89,2,0
13488,38,44,82.37,1,0
13489,18,33,29.47,4,1
13490,45,49,69.81,3,0
13491,39,36,115.36,3,0
13492,13,4,79.1,1,0
13493,40,23,15.5,1,0
13494,30,25,118.76,1,0
13495,49,41,27.26,3,1
13496,41,26,88.99,1,0
13497,13,28,68.58,4,0
13498,34,28,42.38,4,0
13499,36,21,29.5,3,0
13500,30,10,29.55,0,0
13501,25,27,104.42,0,0
13502,2,15,106.02,0,0
13503,36,17,61.17,4,0
13504,18,39,21.4,2,1
13505,5,35,107.26,0,0
13506,19,5,63.57,2,0
13507,42,16,58.26,3,0
13508,18,23,54.81,4,0
13509,32,39,50.15,0,0
13510,21,48,67.86,4,0
13511,10,9,76.5,3,0
13512,37,33,61.31,4,0
13513,49,35,108.63,1,0
13514,22,40,44.94,0,0
13515,13,24,73.61,4,0
13516,17,24,42.99,4,0
13517,9,24,92.87,4,0
13518,24,19,21.23,3,0
13519,44,39,30.76,0,0
13520,14,25,98.13,0,0
13521,46,31,30.15,1,1
13522,8,38,78.83,1,0
13523,37,25,116.73,4,0
13524,19,27,67.52,0,0
13525,28,32,30.61,0,0
13526,46,11,45.28,4,0
13527,41,5,100.58,2,0
13528,30,44,48.68,0,0
13529,7,33,89.59,4,0
13530,26,19,95.51,4,0
13531,40,43,65.13,2,0
13532,46,47,96.15,1,0
13533,46,16,44.86,4,0
13534,11,35,66.78,0,0
13535,14,11,85.52,1,0
13536,21,11,28.49,1,0
13537,8,10,40.1,1,0
13538,3,34,81.72,4,0
13539,28,5,82.09,0,0
13540,29,23,64.26,2,0
13541,23,25,97.51,3,0
13542,18,29,63.03,3,0
13543,35,40,106.95,1,0
13544,13,13,90.95,3,0
13545,12,47,44.62,3,0
13546,47,32,53.48,4,0
13547,5,34,83.45,2,0
13548,39,12,108.39,3,0
13549,11,24,29.66,2,0
13550,11,40,66.61,3,0
13551,47,21,23.07,1,0
13552,42,29,40.74,1,0
13553,47,23,85.46,2,0
13554,31,33,18.55,2,1
13555,31,8,82.86,2,0
13556,13,42,109.09,2,0
13557,14,13,116.63,0,0
13558,49,5,33.83,1,0
13559,45,41,92.38,3,0
13560,42,10,111.9,0,0
13561,25,14,20.05,2,0
13562,33,24,55.54,3,0
13563,33,11,111.14,1,0
13564,15,46,32.31,2,1
13565,16,3,112.71,4,0
13566,44,29,67.99,2,0
13567,38,48,20.99,3,1
13568,6,30,59.49,1,0
13569,44,49,45.89,2,0
13570,25,37,41.04,1,0
13571,15,7,69.56,0,0
13572,4,17,63.2,4,0
13573,4,20,63.02,0,0
13574,30,11,19.7,4,0
13575,34,44,98.25,0,0
13576,27,25,62.96,1,0
13577,31,24,100.3,1,0
13578,32,2,100.71,0,0
13579,44,27,44.88,3,0
13580,39,19,10.48,0,0
13581,9,29,110.24,2,0
13582,41,37,93.68,3,0
13583,8,11,21.8,1,0
13584,14,19,87.19,0,0
13585,33,28,12.2,3,0
13586,23,39,13.05,2,1
13587,21,21,67.84,4,0
13588,12,26,20.56,1,0
13589,2,22,116.08,3,0
13590,13,6,108.32,3,0
13591,4,11,81.48,3,0
13592,20,14,17.01,0,0
13593,48,36,45.73,1,0
13594,14,40,50.89,1,0
13595,30,41,62.9,0,0
13596,29,2,28.58,0,0
13597,8,43,73.53,0,0
13598,12,20,57.93,2,0
13599,41,22,114.2,3,0
13600,38,39,112.98,2,0
13601,26,4,72.2,1,0
13602,2,29,80.88,0,0
13603,40,46,25.16,3,1
13604,14,24,34.57,4,0
13605,6,1,109.08,3,0
13606,42,24,86.91,4,0
13607,40,30,30.84,3,0
13608,31,12,72.72,0,0
13609,17,19,112.82,4,0
13610,25,37,47.97,4,0
13611,32,40,30.44,1,1
13612,12,43,113.62,3,0
13613,49,4,60.74,2,0
13614,13,15,55.9,2,0
13615,19,20,39.43,1,0
13616,44,44,108.07,1,0
13617,48,20,103.02,1,0
13618,25,21,54.33,0,0
13619,31,10,13.37,0,0
13620,37,30,59.13,0,0
13621,25,24,29.89,0,0
13622,16,48,25.7,1,1
13623,38,40,53.24,1,0
13624,43,40,20.9,0,0
13625,49,38,115.32,0,0
13626,23,3,15.23,4,0
13627,14,29,54.15,3,0
13628,6,8,27.9,4,0
13629,25,29,85.77,3,0
13630,23,10,18.67,0,0
13631,43,5,70.15,0,0
13632,12,11,95.04,0,0
13633,13,4,114.51,4,0
13634,36,49,86.84,1,0
13635,39,35,20.94,3,1
13636,34,40,19.74,4,1
13637,6,12,90.48,0,0
13638,38,21,33.69,1,0
13639,40,16,59.2,4,0
13640,8,14,117.43,3,0
13641,8,21,100.19,0,0
13642,40,48,103.13,3,0
13643,33,27,104.68,0,0
13644,34,36,78.15,0,0
13645,44,1,91.83,2,0
13646,15,1,49.49,3,0
13647,36,22,119.83,1,0
13648,35,15,40.76,0,0
13649,46,20,74.9,1,0
13650,22,3,41.03,4,0
13651,23,14,22.33,0,0
13652,40,9,72.43,0,0
13653,45,19,48.87,0,0
13654,22,40,74.15,1,0
13655,5,34,71.45,2,0
13656,31,4,69.65,3,0
13657,13,33,23.56,0,0
13658,28,43,58.42,3,0
13659,20,37,99.32,3,0
13660,33,2,44.67,3,0
13661,16,27,58.82,1,0
13662,29,45,64.32,3,0
13663,23,17,104.9,4,0
13664,24,49,82.12,1,0
